comment_url,html_url,author_login,author_url,created_at,updated_at,comment_body
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/issues/comments/2316001791,https://github.com/freeCodeCamp/freeCodeCamp/pull/55936#issuecomment-2316001791,gikf,https://github.com/gikf,2024-08-28T18:27:39Z,2024-08-28T18:27:39Z,"> It might be useful to add a comment on the attribute usage condition as it is a pretty niche solution.

What about extracting the `!isMultifileCertProject && !projectBasedChallenge` into variable ie. `hasResizableCodePane`?"
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/issues/comments/2316842752,https://github.com/freeCodeCamp/freeCodeCamp/pull/55936#issuecomment-2316842752,Sembauke,https://github.com/Sembauke,2024-08-29T06:52:03Z,2024-08-29T06:52:03Z,"Sounds good, one suggestion would be `hasVerticalResizableCodePane`."
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/issues/comments/2307373778,https://github.com/freeCodeCamp/freeCodeCamp/pull/55928#issuecomment-2307373778,moT01,https://github.com/moT01,2024-08-23T15:59:28Z,2024-08-23T15:59:28Z,Don't merge until we confer with mobile.
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/issues/comments/2324788287,https://github.com/freeCodeCamp/freeCodeCamp/pull/55928#issuecomment-2324788287,ojeytonwilliams,https://github.com/ojeytonwilliams,2024-09-02T13:39:55Z,2024-09-02T13:39:55Z,"> Second attempt at this.

Does this replace https://github.com/freeCodeCamp/freeCodeCamp/pull/55884 or are you deciding between them?"
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/issues/comments/2326542859,https://github.com/freeCodeCamp/freeCodeCamp/pull/55928#issuecomment-2326542859,moT01,https://github.com/moT01,2024-09-03T13:33:32Z,2024-09-03T13:34:01Z,"It replaces it. The main difference being the way you create the questions in the markdown. The other one was to add another heading for each question, e.g: `--question1--`, `--question2--`, etc, along with the subheadings for each question. With this, you just need to add more sub-headings e.g: `--text--`, `-answers--`, `--video-solution--`"
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/issues/comments/2328549762,https://github.com/freeCodeCamp/freeCodeCamp/pull/55890#issuecomment-2328549762,zairahira,https://github.com/zairahira,2024-09-04T10:46:31Z,2024-09-04T10:46:31Z,"I'd agree with you @moT01, I did the same with the factorial calculator.
I have updated the tests and instructions to allow any parameter for the function."
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/issues/comments/2297496967,https://github.com/freeCodeCamp/freeCodeCamp/pull/55884#issuecomment-2297496967,moT01,https://github.com/moT01,2024-08-19T21:34:12Z,2024-08-19T21:34:12Z,This updates the challenge schema. Blocked while mobile takes a look - cc @freeCodeCamp/mobile
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/issues/comments/2297262292,https://github.com/freeCodeCamp/freeCodeCamp/pull/55869#issuecomment-2297262292,lasjorg,https://github.com/lasjorg,2024-08-19T19:13:17Z,2024-08-19T19:13:17Z,"I'm not sure we have reached a consensus on this.

But no matter what, we should update the description to include information about the callback. Please refer back to the issue for the text."
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/issues/comments/2297668599,https://github.com/freeCodeCamp/freeCodeCamp/pull/55869#issuecomment-2297668599,gagan-bhullar-tech,https://github.com/gagan-bhullar-tech,2024-08-19T23:07:21Z,2024-08-19T23:07:21Z,@lasjorg thanks. Updated PR.
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/issues/comments/2302861768,https://github.com/freeCodeCamp/freeCodeCamp/pull/55846#issuecomment-2302861768,lasjorg,https://github.com/lasjorg,2024-08-21T19:28:52Z,2024-08-21T19:28:52Z,"The expression body is unrelated to the shorter syntax.

`forEach` always returns `undefined` and it is meant for side effects. It doesn't matter if the callback has an implicit or explicit return, the callback can't return anything.

In fact, we might want to avoid the expression body syntax with `forEach`. Seeing as the callback can't return anything, implying otherwise by using an implicit return could be seen as dishonest syntax. Don't get me wrong, I have certainly written `forEach` loops with an expression body before. I'm just not sure if we should be promoting it.

```
numbersArr.forEach((el) => {
  counts[el] = (counts[el] || 0) + 1;
});
```


Also, this is just my personal opinion, but the way it is worded makes it sound like they should prefer the much less readable version because the readable version is too verbose. Furthermore, simplification is not the same as shorter syntax, in this case, I would say the shorter version is not a simplification because it is harder to read.

All this just to say, I think we have to be careful about what we promote and how we do it."
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/issues/comments/2286218458,https://github.com/freeCodeCamp/freeCodeCamp/pull/55837#issuecomment-2286218458,TofikE124,https://github.com/TofikE124,2024-08-13T13:09:30Z,2024-08-13T13:09:30Z,"Hey @Sembauke, I just want to make sure we are on the same page, do you mean something like this ?

# Original Code

```javascript
assert.match(code, /const\s+collisionDetectionRules\s*=\s*\[\s*player\.position\.y\s*\+\s*player\.height\s*<=\s*platform\.position\.y\s*,\s*player\.position\.y\s*\+\s*player\.height\s*\+\s*player\.velocity\.y\s*>=\s*platform\.position\.y\s*,\s*player\.position\.x\s*>=\s*platform\.position\.x\s*-\s*(?:\(\s*player\.width\s*\/\s*2\s*\)|player\.width\s*\/\s*2|player\.width\s*\*\s*0\.5|\(\s*player\.width\s*\*\s*0\.5\s*\)|0\.5\s*\*\s*player\.width|\(\s*0\.5\s*\*\s*player\.width\s*\))\s*,?\s*]\s*;?/);
```

# Refactored Code

```javascript
const yHeightCheck = /player\.position\.y\s*\+\s*player\.height\s*<=\s*platform\.position\.y/;
const yVelocityCheck = /player\.position\.y\s*\+\s*player\.height\s*\+\s*player\.velocity\.y\s*>=\s*platform\.position\.y/;
const xHalfWidthCheck = /player\.position\.x\s*>=\s*platform\.position\.x\s*-\s*(?:\(\s*player\.width\s*\/\s*2\s*\)|player\.width\s*\/\s*2|player\.width\s*\*\s*0\.5|\(\s*player\.width\s*\*\s*0\.5\s*\)|0\.5\s*\*\s*player\.width|\(\s*0\.5\s*\*\s*player\.width\s*\))/;

const regexPattern = new RegExp(
  `const\\s+collisionDetectionRules\\s*=\\s*\\[\\s*${yHeightCheck.source}\\s*,\\s*${yVelocityCheck.source}\\s*,\\s*${xHalfWidthCheck.source}\\s*,?\\s*\\]\\s*;?`
);

assert.match(code, regexPattern);
```

"
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/issues/comments/2298667287,https://github.com/freeCodeCamp/freeCodeCamp/pull/55837#issuecomment-2298667287,Sembauke,https://github.com/Sembauke,2024-08-20T11:50:43Z,2024-08-20T11:50:43Z,"Yes, that is exactly what I mean! "
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/issues/comments/2274110276,https://github.com/freeCodeCamp/freeCodeCamp/pull/55780#issuecomment-2274110276,camper-chan[bot],https://github.com/apps/camper-chan,2024-08-07T18:41:16Z,2024-08-07T18:41:16Z,"Hello,

Firstly, thank you for submitting this pull request!

As you navigate through the process, we have a PR checklist to ensure consistency and quality in our contributions. We kindly ask that you genuinely follow through with each point. This not only facilitates the review process but also demonstrates a mutual respect for the community's efforts.

If you're unfamiliar with certain aspects, our [contributing guidelines](https://contribute.freecodecamp.org) are a helpful resource to get you up to speed.

<details>
<summary>**Friendly Pointers (click to expand)**</summary>

1. **Editing on GitHub:** While it's possible to edit files directly on GitHub, it's typically better not to. This helps avoid inadvertent mistakes like typos that can disrupt tests.

2. **Pull Request Title:** Please ensure the PR title follows [our convention](https://contribute.freecodecamp.org/how-to-open-a-pull-request/#prepare-a-good-pr-title).

3. **Linking Issues:** Please ensure you link issues using the designated method. Simply update the `XXXXXX` in the PR description to include the issue number. This keeps our records organized and clear.

4. **Engaging with the Team:** We know you're eager, but kindly keep mentions and review requests limited. Our maintainers are always on the lookout and will attend to PRs in the order they come in.

5. **Branch Management:** It's a good practice not to work directly off your `main` branch. Creating separate branches for different changes allows you to smoothly update your PR even as the main repository progresses.

</details>

Please note, there's no need to close this PR. If you have questions or need guidance refining your contribution, don't hesitate to ask. Our community is here to assist.

Thank you for your enthusiasm in contributing to our project. We eagerly await more contributions from you!

**Happy Contributing!** 🌟"
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/issues/comments/2324095437,https://github.com/freeCodeCamp/freeCodeCamp/pull/55780#issuecomment-2324095437,ilenia-magoni,https://github.com/ilenia-magoni,2024-09-02T08:12:15Z,2024-09-02T08:12:15Z,"Hi @harshitadubey1203 , do you want to continue working on this?"
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/issues/comments/2307379234,https://github.com/freeCodeCamp/freeCodeCamp/pull/55770#issuecomment-2307379234,moT01,https://github.com/moT01,2024-08-23T16:02:58Z,2024-08-23T16:02:58Z,Daniel made that example of adding a speaking option in the challenges. I think that would be possible. Perhaps we can discuss it again on Monday.
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/issues/comments/2278145184,https://github.com/freeCodeCamp/freeCodeCamp/pull/55751#issuecomment-2278145184,ojeytonwilliams,https://github.com/ojeytonwilliams,2024-08-09T14:55:41Z,2024-08-09T14:55:41Z,"I'll revisit this after https://github.com/freeCodeCamp/freeCodeCamp/pull/55792 is in, since that touches a lot of the same code."
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/issues/comments/2326189500,https://github.com/freeCodeCamp/freeCodeCamp/pull/55751#issuecomment-2326189500,Sembauke,https://github.com/Sembauke,2024-09-03T10:37:35Z,2024-09-03T10:37:35Z,"Hey @ojeytonwilliams,

Can you take a look at the tests? Some of them seem to be failing."
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/issues/comments/2260131435,https://github.com/freeCodeCamp/freeCodeCamp/pull/55715#issuecomment-2260131435,camperbot,https://github.com/camperbot,2024-07-31T09:57:46Z,2024-07-31T09:57:46Z,"Thanks for your pull request.

**Please remove the changes made to the non-English versions of the files. No need to close this pull request; just add more commits as needed.**

We require you to change **only English** versions of files in the codebase. Translations to corresponding files in other world languages are managed on our translation platform. Once your pull request is merged, changes will be synced automatically to other world languages.

Please visit [our contributing guidelines](https://contribute.freecodecamp.org) to learn more about translating freeCodeCamp's resources.

As always, we value all of your contributions.

Happy contributing!

---
_**Note:** This message was automatically generated by a bot. If you feel this message is in error or would like help resolving it, feel free to reach us [in our contributor chat](https://discord.gg/PRyKn3Vbay)._"
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/issues/comments/2260156883,https://github.com/freeCodeCamp/freeCodeCamp/pull/55715#issuecomment-2260156883,ujjwal502,https://github.com/ujjwal502,2024-07-31T10:10:16Z,2024-07-31T10:10:16Z,"> Thanks for your pull request.
> 
> **Please remove the changes made to the non-English versions of the files. No need to close this pull request; just add more commits as needed.**
> 
> We require you to change **only English** versions of files in the codebase. Translations to corresponding files in other world languages are managed on our translation platform. Once your pull request is merged, changes will be synced automatically to other world languages.
> 
> Please visit [our contributing guidelines](https://contribute.freecodecamp.org) to learn more about translating freeCodeCamp's resources.
> 
> As always, we value all of your contributions.
> 
> Happy contributing!
> 
> _**Note:** This message was automatically generated by a bot. If you feel this message is in error or would like help resolving it, feel free to reach us [in our contributor chat](https://discord.gg/PRyKn3Vbay)._

It is resolved!"
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/issues/comments/2253768003,https://github.com/freeCodeCamp/freeCodeCamp/pull/55668#issuecomment-2253768003,jdwilkin4,https://github.com/jdwilkin4,2024-07-27T05:05:52Z,2024-07-27T05:05:52Z,"It is important to stay true to the docs here about the language used for step descriptions.

https://contribute.freecodecamp.org/how-to-work-on-coding-challenges/#challenge-descriptionsinstructions

In general, it is best to avoid first person language like  ""I"", “we”, “let’s”, and “us” and instead use ""you"""
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/issues/comments/2293548897,https://github.com/freeCodeCamp/freeCodeCamp/pull/55662#issuecomment-2293548897,ojeytonwilliams,https://github.com/ojeytonwilliams,2024-08-16T13:49:37Z,2024-08-16T13:49:37Z,"Hey, @ShaunSHamilton, as I said in the chat a while back, I think the terminology needs clarifying and writing down somewhere we can all refer to. 

As it stands it's very hard to parse the difference between NewQuestion, QuestionType, NewQuestionType, NewConfig, question_types inside new configs vs question_types in new exam and so on.

If we had a high-level terminology document, like we do for Workshop, Lecture, Lab and the like, then it shouldn't be too hard to disentangle these concepts."
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/issues/comments/2296036727,https://github.com/freeCodeCamp/freeCodeCamp/pull/55662#issuecomment-2296036727,ShaunSHamilton,https://github.com/ShaunSHamilton,2024-08-19T08:56:39Z,2024-08-19T08:56:39Z,"I have renamed and added better documentation for the structs. So, hopefully that clears a lot of stuff up."
