comment_url,review_id,comment_id,file_path,comment_body,author_login,author_url,created_at,updated_at,pr_url
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1742577187,2278309461,1742577187,curriculum/challenges/english/25-front-end-development/lab-house-painting/66d6a7a3e1aa411e94bf2346.md,"```suggestion
const window1 = new __helpers.CSSHelp(document).getStyle(""#window-1"")?.getPropertyValue(""background-color"");
```",ilenia-magoni,https://github.com/ilenia-magoni,2024-09-03T19:33:36Z,2024-09-03T19:38:11Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55988
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1742577557,2278309461,1742577557,curriculum/challenges/english/25-front-end-development/lab-house-painting/66d6a7a3e1aa411e94bf2346.md,"```suggestion
const windows = new __helpers.CSSHelp(document).getStyle(""#window-1, #window-2"")?.getPropertyValue(""background-color"") || new __helpers.CSSHelp(document).getStyle(""#window-2, #window-1"")?.getPropertyValue(""background-color"");
```",ilenia-magoni,https://github.com/ilenia-magoni,2024-09-03T19:33:52Z,2024-09-03T19:38:11Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55988
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1742578197,2278309461,1742578197,curriculum/challenges/english/25-front-end-development/lab-house-painting/66d6a7a3e1aa411e94bf2346.md,"```suggestion
const window2 = new __helpers.CSSHelp(document).getStyle(""#window-2"")?.getPropertyValue(""width"");
```",ilenia-magoni,https://github.com/ilenia-magoni,2024-09-03T19:34:18Z,2024-09-03T19:38:11Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55988
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1742578530,2278309461,1742578530,curriculum/challenges/english/25-front-end-development/lab-house-painting/66d6a7a3e1aa411e94bf2346.md,"```suggestion
const windows = new __helpers.CSSHelp(document).getStyle(""#window-1, #window-2"")?.getPropertyValue(""width"") || new __helpers.CSSHelp(document).getStyle(""#window-2, #window-1"")?.getPropertyValue(""width"");
```",ilenia-magoni,https://github.com/ilenia-magoni,2024-09-03T19:34:34Z,2024-09-03T19:38:11Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55988
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1742578687,2278309461,1742578687,curriculum/challenges/english/25-front-end-development/lab-house-painting/66d6a7a3e1aa411e94bf2346.md,"```suggestion
const window2 = new __helpers.CSSHelp(document).getStyle(""#window-2"")?.getPropertyValue(""height"");
```",ilenia-magoni,https://github.com/ilenia-magoni,2024-09-03T19:34:45Z,2024-09-03T19:38:11Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55988
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1742578968,2278309461,1742578968,curriculum/challenges/english/25-front-end-development/lab-house-painting/66d6a7a3e1aa411e94bf2346.md,"```suggestion
const windows = new __helpers.CSSHelp(document).getStyle(""#window-1, #window-2"")?.getPropertyValue(""height"") || new __helpers.CSSHelp(document).getStyle(""#window-2, #window-1"")?.getPropertyValue(""height"");
```",ilenia-magoni,https://github.com/ilenia-magoni,2024-09-03T19:34:59Z,2024-09-03T19:38:11Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55988
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1742579779,2278309461,1742579779,curriculum/challenges/english/25-front-end-development/lab-house-painting/66d6a7a3e1aa411e94bf2346.md,"```suggestion
const window2 = new __helpers.CSSHelp(document).getStyle(""#window-2"")?.getPropertyValue(""border"");
```",ilenia-magoni,https://github.com/ilenia-magoni,2024-09-03T19:35:51Z,2024-09-03T19:38:11Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55988
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1742580003,2278309461,1742580003,curriculum/challenges/english/25-front-end-development/lab-house-painting/66d6a7a3e1aa411e94bf2346.md,"```suggestion
const windows = new __helpers.CSSHelp(document).getStyle(""#window-1, #window-2"")?.getPropertyValue(""border"") || new __helpers.CSSHelp(document).getStyle(""#window-2, #window-1"")?.getPropertyValue(""border"");
```",ilenia-magoni,https://github.com/ilenia-magoni,2024-09-03T19:36:06Z,2024-09-03T19:38:11Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55988
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1742580367,2278309461,1742580367,curriculum/challenges/english/25-front-end-development/lab-house-painting/66d6a7a3e1aa411e94bf2346.md,"```suggestion
const window2 = new __helpers.CSSHelp(document).getStyle(""#window-2"")?.getPropertyValue(""background-color"");
const windows = new __helpers.CSSHelp(document).getStyle(""#window-1, #window-2"")?.getPropertyValue(""background-color"") || new __helpers.CSSHelp(document).getStyle(""#window-2, #window-1"")?.getPropertyValue(""background-color"");
```",ilenia-magoni,https://github.com/ilenia-magoni,2024-09-03T19:36:29Z,2024-09-03T19:38:11Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55988
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1742580618,2278309461,1742580618,curriculum/challenges/english/25-front-end-development/lab-house-painting/66d6a7a3e1aa411e94bf2346.md,"```suggestion
assert(new __helpers.CSSHelp(document).getStyle(""#door"")?.getPropertyValue(""width""));
```",ilenia-magoni,https://github.com/ilenia-magoni,2024-09-03T19:36:46Z,2024-09-03T19:38:11Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55988
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1742580788,2278309461,1742580788,curriculum/challenges/english/25-front-end-development/lab-house-painting/66d6a7a3e1aa411e94bf2346.md,"```suggestion
assert(new __helpers.CSSHelp(document).getStyle(""#door"")?.getPropertyValue(""height""));
```",ilenia-magoni,https://github.com/ilenia-magoni,2024-09-03T19:36:58Z,2024-09-03T19:38:11Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55988
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1742581212,2278309461,1742581212,curriculum/challenges/english/25-front-end-development/lab-house-painting/66d6a7a3e1aa411e94bf2346.md,"```suggestion
assert(new __helpers.CSSHelp(document).getStyle(""#door"")?.getPropertyValue(""border""));
```",ilenia-magoni,https://github.com/ilenia-magoni,2024-09-03T19:37:29Z,2024-09-03T19:38:11Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55988
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1742581379,2278309461,1742581379,curriculum/challenges/english/25-front-end-development/lab-house-painting/66d6a7a3e1aa411e94bf2346.md,"```suggestion
assert(new __helpers.CSSHelp(document).getStyle(""#door"")?.getPropertyValue(""background-color""));
```",ilenia-magoni,https://github.com/ilenia-magoni,2024-09-03T19:37:40Z,2024-09-03T19:38:11Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55988
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1738035867,2271325697,1738035867,curriculum/challenges/english/25-front-end-development/workshop-rps-game/66cf13fe7619e9a1d57c7b5e.md,"```suggestion
*Hint*: Don't forget that in the earlier JavaScript fundamentals section, you learned about using `Math.random()` and `Math.floor()`.
```",Sembauke,https://github.com/Sembauke,2024-08-30T06:40:13Z,2024-08-30T06:42:57Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55957
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1738044263,2271337906,1738044263,curriculum/challenges/english/25-front-end-development/workshop-rps-game/66cf33305293e1b35c1aef7f.md,"```suggestion
Now it’s time to get the results of the round. Complete the `getRoundResults` function.
```",Sembauke,https://github.com/Sembauke,2024-08-30T06:46:44Z,2024-08-30T07:06:11Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55957
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1738051017,2271337906,1738051017,curriculum/challenges/english/25-front-end-development/workshop-rps-game/66d05da61ff145d7a46fe41b.md,"```suggestion
In this workshop, you will improve your skills in DOM manipulation and event handling by building a Rock, Paper, Scissors game.
```",Sembauke,https://github.com/Sembauke,2024-08-30T06:51:42Z,2024-08-30T07:06:12Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55957
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1738055571,2271337906,1738055571,curriculum/challenges/english/25-front-end-development/workshop-rps-game/66d05da61ff145d7a46fe41b.md,"```suggestion
In the first part of the workshop, you will focus on building the functionality that generates a random choice for the computer.
```",Sembauke,https://github.com/Sembauke,2024-08-30T06:55:14Z,2024-08-30T07:06:12Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55957
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1738861710,2272647873,1738861710,curriculum/challenges/english/25-front-end-development/workshop-rps-game/66cf35a75f891ab4f4e5497b.md,"```suggestion
You should hide the `optionsContainer` if the player or computer has reached three points.
```",moT01,https://github.com/moT01,2024-08-30T14:57:21Z,2024-08-30T15:41:25Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55957
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1738918078,2272647873,1738918078,curriculum/challenges/english/25-front-end-development/workshop-rps-game/66cf35a75f891ab4f4e5497b.md,"```suggestion
If you try to play the game, you will see that you can play for an infinite amount of rounds. But the rules state that the first one to three points wins. You want to check if there's a winner, and display a message.

In your `showResults` function, if the player has reached three points, update the `winnerMsgElement` to `""Player has won the game!""`. If the computer has reached three points, update the `winnerMsgElement` to `""Computer has won the game!""`.

If there is a winner, show the `resetGameBtn` button by settings it's `display` to `block` and hide the `optionsContainer` by setting it's `display` to `none`.
```

I struggled with this one a bit, the instructions weren't all that clear to me - I came up with a suggestion.",moT01,https://github.com/moT01,2024-08-30T15:20:30Z,2024-08-30T15:41:25Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55957
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1734900362,2266628418,1734900362,client/i18n/locales/english/intro.json,you need to add an intro here like the other workshops have,jdwilkin4,https://github.com/jdwilkin4,2024-08-28T15:29:33Z,2024-08-28T16:36:02Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55955
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1734904038,2266628418,1734904038,curriculum/challenges/english/25-front-end-development/workshop-loan-qualification-checker/66c8ba41a77db20a93f9d7a1.md,this will technically be a review because there are other projects and lectures that tech conditionals before this,jdwilkin4,https://github.com/jdwilkin4,2024-08-28T15:32:09Z,2024-08-28T16:36:02Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55955
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1734905079,2266628418,1734905079,curriculum/challenges/english/25-front-end-development/workshop-loan-qualification-checker/66c8ba41a77db20a93f9d7a1.md,prompt is no longer used in this workshop,jdwilkin4,https://github.com/jdwilkin4,2024-08-28T15:32:50Z,2024-08-28T16:36:02Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55955
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1734958398,2266628418,1734958398,curriculum/challenges/english/25-front-end-development/workshop-loan-qualification-checker/66c8ba41a77db20a93f9d7a1.md,I think this should be expanded to say that the app checks for eligibility based on their income and credit score,jdwilkin4,https://github.com/jdwilkin4,2024-08-28T16:10:33Z,2024-08-28T16:36:02Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55955
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1734960424,2266628418,1734960424,curriculum/challenges/english/25-front-end-development/workshop-loan-qualification-checker/66c8ba41a77db20a93f9d7a1.md,"Any time we have them use `let` because of reassignment, we should mention that.
Because in the past, campers didn't always know why they were writing `let` over `const` and they just felt like they were following directions without knowing why. ",jdwilkin4,https://github.com/jdwilkin4,2024-08-28T16:12:13Z,2024-08-28T16:36:02Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55955
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1734963055,2266628418,1734963055,curriculum/challenges/english/25-front-end-development/workshop-loan-qualification-checker/66c8ba975ee7230e29f6c4a9.md,"for here, I don't think we should care that much if they use `const`, `let`, or `var` really.
I think the only time we should care, is when we need them to reassign values. Then we should specify `let`.
Otherwise, we should only care that they created the variables. 

The lecture videos will be able to go into depth on when to use `let` and `const` and the differences between them.",jdwilkin4,https://github.com/jdwilkin4,2024-08-28T16:14:17Z,2024-08-28T16:36:02Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55955
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1734964860,2266628418,1734964860,curriculum/challenges/english/25-front-end-development/workshop-loan-qualification-checker/66c8ba975ee7230e29f6c4aa.md,"same here.
they can use whatever (`var`, `let`, or `const`) to create the variables.
",jdwilkin4,https://github.com/jdwilkin4,2024-08-28T16:15:45Z,2024-08-28T16:36:02Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55955
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1734966184,2266628418,1734966184,curriculum/challenges/english/25-front-end-development/workshop-loan-qualification-checker/66c8ba975ee7230e29f6c4ad.md,we can remove this because remember there are other workshops and labs before this where they practice working with conditionals. ,jdwilkin4,https://github.com/jdwilkin4,2024-08-28T16:16:53Z,2024-08-28T16:36:02Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55955
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1734967751,2266628418,1734967751,curriculum/challenges/english/25-front-end-development/workshop-loan-qualification-checker/66c8ba975ee7230e29f6c4ad.md,"also, there are lecture videos that discuss this too. so they won't need the example here",jdwilkin4,https://github.com/jdwilkin4,2024-08-28T16:18:07Z,2024-08-28T16:36:02Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55955
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1734975276,2266628418,1734975276,curriculum/challenges/english/25-front-end-development/workshop-loan-qualification-checker/66c8ba975ee7230e29f6c4ad.md,"I don't know if we will need this example either.
because there will be a lecture video and labs before this where they will learn about logical operators",jdwilkin4,https://github.com/jdwilkin4,2024-08-28T16:24:10Z,2024-08-28T16:36:02Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55955
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1734975969,2266628418,1734975969,curriculum/challenges/english/25-front-end-development/workshop-loan-qualification-checker/66c8ba975ee7230e29f6c4ad.md,I feel like step 6 and step 7 could be combined here because campers will have previous practice in earlier projects,jdwilkin4,https://github.com/jdwilkin4,2024-08-28T16:24:45Z,2024-08-28T16:36:02Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55955
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1734979360,2266628418,1734979360,curriculum/challenges/english/25-front-end-development/workshop-loan-qualification-checker/66c8ba975ee7230e29f6c4b5.md,I feel like steps 14 and 15 should be combined,jdwilkin4,https://github.com/jdwilkin4,2024-08-28T16:27:26Z,2024-08-28T16:36:02Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55955
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1734981663,2266628418,1734981663,curriculum/challenges/english/25-front-end-development/workshop-loan-qualification-checker/66c8ba975ee7230e29f6c4b7.md,"We should make this more flexible because campers will know multiple ways to concatenate strings and variables.
because technically this should be a valid answer

```js
`You qualify for the following loan(s):\n\n${loanMessage}`

```

we should update that message to allow for multiple correct answers

",jdwilkin4,https://github.com/jdwilkin4,2024-08-28T16:29:28Z,2024-08-28T18:23:34Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55955
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1734983183,2266628418,1734983183,curriculum/challenges/english/25-front-end-development/workshop-loan-qualification-checker/66c8ba975ee7230e29f6c4b8.md,"same thing here.
campers should be allowed to input any correct answer.
we should only check that they got the correct string format.
how, they choose to concatenate strings, whether it be template literals or `+` operator is up to them",jdwilkin4,https://github.com/jdwilkin4,2024-08-28T16:30:41Z,2024-08-28T16:36:02Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55955
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1734987326,2266628418,1734987326,curriculum/challenges/english/25-front-end-development/workshop-loan-qualification-checker/66c8ba975ee7230e29f6c4b9.md,"We should mention that they need to update the values to pass the test here

maybe something like this

```suggestion
Now it is time to test out your loan qualification checker. Update the values for the `annualIncome` and `creditScore` variables to see the different loan messages. You can update the values to whatever positive integers you like.
```",jdwilkin4,https://github.com/jdwilkin4,2024-08-28T16:34:15Z,2024-08-28T16:36:02Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55955
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1734988699,2266628418,1734988699,curriculum/challenges/english/25-front-end-development/workshop-loan-qualification-checker/66c8ba975ee7230e29f6c4ba.md,"same here.
we should update this to account for multiple correct answers for string concatenation.",jdwilkin4,https://github.com/jdwilkin4,2024-08-28T16:35:24Z,2024-08-28T16:36:02Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55955
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1735283401,2267257427,1735283401,client/i18n/locales/english/intro.json,I'm Tobassum a front end dev,tobassum786,https://github.com/tobassum786,2024-08-28T20:58:32Z,2024-08-28T20:58:33Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55955
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1735977040,2268352174,1735977040,curriculum/challenges/english/25-front-end-development/workshop-loan-qualification-checker/66c8ba975ee7230e29f6c4b5.md,I will look into this when I start writing the tests,Ksound22,https://github.com/Ksound22,2024-08-29T10:42:21Z,2024-08-29T10:42:21Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55955
https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/comments/1735984970,2268365373,1735984970,curriculum/challenges/english/25-front-end-development/workshop-loan-qualification-checker/66c8ba975ee7230e29f6c4ba.md,This just checks for that string in particular. It's not concatenating any variable.,Ksound22,https://github.com/Ksound22,2024-08-29T10:49:15Z,2024-08-29T10:49:15Z,https://api.github.com/repos/freeCodeCamp/freeCodeCamp/pulls/55955
